"Abrangência";"Cargo";"Nr";"Candidato";"Partido";"Coligação";"Turno";"Votação";
"";"";"4560";"DOMINGOS SAVIO CAMPOS RESENDE";"PSDB";"DEM / PSDB / PP / PR / PSD / SD";"1";"143.901"
"";"";"4555";"MARCUS VINICIUS CAETANO PESTANA DA SILVA";"PSDB";"DEM / PSDB / PP / PR / PSD / SD";"1";"131.687"
"";"";"4535";"EDUARDO LUIZ BARROS BARBOSA";"PSDB";"DEM / PSDB / PP / PR / PSD / SD";"1";"130.453"
"";"";"1511";"MAURO RIBEIRO LOPES";"PMDB";"PT / PMDB / PC do B / PROS / PRB";"1";"129.795"
"";"";"1111";"DIMAS FABIANO TOLEDO JÚNIOR";"PP";"DEM / PSDB / PP / PR / PSD / SD";"1";"129.096"
"";"";"1510";"NEWTON CARDOSO JÚNIOR";"PMDB";"PT / PMDB / PC do B / PROS / PRB";"1";"128.489"
"";"";"2245";"OLAVO BILAC PINTO NETO";"PR";"DEM / PSDB / PP / PR / PSD / SD";"1";"123.377"
"";"";"1500";"LEONARDO LEMOS BARROS QUINTÃO";"PMDB";"PT / PMDB / PC do B / PROS / PRB";"1";"118.470"
"";"";"1145";"LUIZ FERNANDO RAMOS FARIA";"PP";"DEM / PSDB / PP / PR / PSD / SD";"1";"117.542"
"";"";"5545";"MARCOS MONTES CORDEIRO";"PSD";"DEM / PSDB / PP / PR / PSD / SD";"1";"116.175"
"";"";"1363";"JOSE LEONARDO COSTA MONTEIRO";"PT";"PT / PMDB / PC do B / PROS / PRB";"1";"115.336"
"";"";"7070";"LUIS HENRIQUE DE OLIVEIRA RESENDE";"PT do B";"PT do B / PRP / PHS / PEN";"1";"114.948"
"";"";"5555";"DIEGO LEONARDO DE ANDRADE CARVALHO";"PSD";"DEM / PSDB / PP / PR / PSD / SD";"1";"114.240"
"";"";"1315";"JOÃO CARLOS SIQUEIRA";"PT";"PT / PMDB / PC do B / PROS / PRB";"1";"112.722"
"";"";"1590";"JOSÉ SARAIVA FELIPE";"PMDB";"PT / PMDB / PC do B / PROS / PRB";"1";"111.317"
"";"";"7777";"JOSÉ SILVA SOARES";"SD";"DEM / PSDB / PP / PR / PSD / SD";"1";"109.925"
"";"";"1121";"RENZO DO AMARAL BRAZ";"PP";"DEM / PSDB / PP / PR / PSD / SD";"1";"109.510"
"";"";"2555";"CARLOS DO CARMO ANDRADE MELLES";"DEM";"DEM / PSDB / PP / PR / PSD / SD";"1";"107.906"
"";"";"4545";"PAULO ABI-ACKEL";"PSDB";"DEM / PSDB / PP / PR / PSD / SD";"1";"104.849"
"";"";"4520";"CAIO NARCIO RODRIGUES DA SILVEIRA";"PSDB";"DEM / PSDB / PP / PR / PSD / SD";"1";"101.040"
"";"";"2233";"LINCOLN DINIZ PORTELA";"PR";"DEM / PSDB / PP / PR / PSD / SD";"1";"98.834"
"";"";"2010";"TANIA RAQUEL DE QUEIROZ MUNIZ";"PSC";"PSC / PTC / PSL";"1";"96.073"
"";"";"1231";"LUIZ GONZAGA RIBEIRO";"PDT";"PPS / PV / PDT";"1";"93.997"
"";"";"1330";"MIGUEL CORREA DA SILVA JUNIOR";"PT";"PT / PMDB / PC do B / PROS / PRB";"1";"93.450"
"";"";"1515";"RODRIGO OTAVIO SOARES PACHECO";"PMDB";"PT / PMDB / PC do B / PROS / PRB";"1";"92.743"
"";"";"2222";"AELTON JOSÉ DE FREITAS";"PR";"DEM / PSDB / PP / PR / PSD / SD";"1";"91.103"
"";"";"1234";"MARIO LUCIO HERINGER";"PDT";"PPS / PV / PDT";"1";"90.738"
"";"";"3133";"MARCELO GUILHERME DE ARO FERREIRA";"PHS";"PT do B / PRP / PHS / PEN";"1";"87.113"
"";"";"4050";"JULIO CESAR DELGADO";"PSB";"PSB / PPL / PRTB";"1";"86.245"
"";"";"4566";"BONIFÁCIO JOSÉ TAMM DE ANDRADA";"PSDB";"DEM / PSDB / PP / PR / PSD / SD";"1";"83.628"
"";"";"4311";"FABIO AUGUSTO RAMALHO DOS SANTOS";"PV";"PPS / PV / PDT";"1";"83.567"
"";"";"1314";"MARIA MARGARIDA MARTINS SALOMÃO";"PT";"PT / PMDB / PC do B / PROS / PRB";"1";"78.973"
"";"";"1580";"LAUDIVIO ALVARENGA CARVALHO";"PMDB";"PT / PMDB / PC do B / PROS / PRB";"1";"78.762"
"";"";"6565";"MARIA DO SOCORRO JÔ MORAES";"PC do B";"PT / PMDB / PC do B / PROS / PRB";"1";"67.650"
"";"";"4010";"SÉRGIO LUCIO DE ALMEIDA";"PSB";"PSB / PPL / PRTB";"1";"67.459"
"";"";"4433";"MARCELO HENRIQUE TEIXEIRA DIAS";"PRP";"PT do B / PRP / PHS / PEN";"1";"60.384"
"";"";"7012";"FRANKLIN ROBERTO DE LIMA SOUZA";"PT do B";"PT do B / PRP / PHS / PEN";"1";"58.085"
"";"";"3333";"DÂMINA DE CARVALHO PEREIRA";"PMN";"PTB / PMN";"1";"52.679"
"";"";"1907";"EDSON MOREIRA DA SILVA";"PTN";"PTN / PSDC";"1";"49.391"
"";"";"3645";"BRUNIELE FERREIRA DA SILVA";"PTC";"PSC / PTC / PSL";"1";"45.381"
"";"";"";"";"";"";"";"6.480.355"
"MS";"";"1313";"JOSÉ ORCÍRIO MIRANDA DOS SANTOS";"PT";"PT / PR / PDT / PROS / PTC / PC do B / PTB / PSDC";"1";"160.556"
"";"";"1515";"CARLOS EDUARDO XAVIER MARUN";"PMDB";"PMDB / PSB / PRB / PTN / PEN / PSC";"1";"91.816"
"";"";"1511";"GERALDO RESENDE PEREIRA";"PMDB";"PMDB / PSB / PRB / PTN / PEN / PSC";"1";"87.546"
"";"";"4040";"TEREZA CRISTINA CORREA DA COSTA DIAS";"PSB";"PMDB / PSB / PRB / PTN / PEN / PSC";"1";"75.149"
"";"";"1331";"VANDER LUIZ DOS SANTOS LOUBET";"PT";"PT / PR / PDT / PROS / PTC / PC do B / PTB / PSDC";"1";"69.504"
"";"";"2555";"LUIZ HENRIQUE MANDETTA";"DEM";"PSDB / DEM / PSD / SD / PPS / PMN";"1";"57.374"
"";"";"4545";"MARCIO CAMPOS MONTEIRO";"PSDB";"PSDB / DEM / PSD / SD / PPS / PMN";"1";"56.441"
"";"";"1234";"DAGOBERTO NOGUEIRA FILHO";"PDT";"PT / PR / PDT / PROS / PTC / PC do B / PTB / PSDC";"1";"54.813"
"";"";"";"";"";"";"";"653.199"
"MT";"";"4500";"NILSON APARECIDO LEITÃO";"PSDB";"PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB";"1";"127.749"
"";"";"4045";"ADILTON DOMINGOS SACHETTI";"PSB";"PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB";"1";"112.722"
"";"";"4010";"FABIO PAULINO GARCIA";"PSB";"PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB";"1";"104.976"
"";"";"1313";"SÁGUAS MORAES SOUSA";"PT";"PT / PMDB / PROS / PR";"1";"97.858"
"";"";"1515";"CARLOS GOMES BEZERRA";"PMDB";"PT / PMDB / PROS / PR";"1";"95.739"
"";"";"1111";"EZEQUIEL ANGELO FONSECA";"PP";"PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB";"1";"90.888"
"";"";"2020";"VICTÓRIO GALLI FILHO";"PSC";"PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB";"1";"64.691"
"";"";"9090";"VALTENIR LUIZ PEREIRA";"PROS";"PT / PMDB / PROS / PR";"1";"62.923"
"";"";"";"";"";"";"";"757.546"
"PA";"";"5500";"ÉDER MAURO CARDOSO BARRA";"PSD";"PSDB / PSD / PSB / PP / PSC / PTB / PPS / PT do B / PTC";"1";"265.983"
"";"";"4590";"NILSON PINTO DE OLIVEIRA";"PSDB";"PSDB / PSD / PSB / PP / PSC / PTB / PPS / PT do B / PTC";"1";"193.573"
"";"";"5050";"EDMILSON BRITO RODRIGUES";"PSOL";"PSOL / PSTU";"1";"170.604"
"";"";"2222";"LUCIO DUTRA VALE";"PR";"PR / DEM / PHS / PROS / PC do B / PSL / PDT / PPL";"1";"148.163"
"";"";"1313";"JOSE ROBERTO OLIVEIRA FARO";"PT";"PMDB / PT";"1";"142.970"
"";"";"7777";"WLADIMIR AFONSO DA COSTA RABELO";"SD";"PRB / SD";"1";"141.213"
"";"";"1456";"JOSUÉ BENGTSON";"PTB";"PSDB / PSD / PSB / PP / PSC / PTB / PPS / PT do B / PTC";"1";"122.995"
"";"";"1555";"JOSÉ BENITO PRIANTE JUNIOR";"PMDB";"PMDB / PT";"1";"122.348"
"";"";"1321";"JOSE GERALDO TORRES DA SILVA";"PT";"PMDB / PT";"1";"105.151"
"";"";"9010";"ROBERTO SALAME FILHO";"PROS";"PR / DEM / PHS / PROS / PC do B / PSL / PDT / PPL";"1";"93.524"
"";"";"1515";"ELCIONE THEREZINHA ZAHLUTH BARBALHO";"PMDB";"PMDB / PT";"1";"87.632"
"";"";"2020";"JULIA MARIA GODINHO DA CRUZ MARINHO";"PSC";"PSDB / PSD / PSB / PP / PSC / PTB / PPS / PT do B / PTC";"1";"86.949"
"";"";"2525";"HELIO LEITE DA SILVA";"DEM";"PR / DEM / PHS / PROS / PC do B / PSL / PDT / PPL";"1";"85.194"
"";"";"1588";"SIMONE MARIA MORGADO FERREIRA";"PMDB";"PMDB / PT";"1";"76.510"
"";"";"5555";"JOAQUIM PASSARINHO PINTO DE SOUZA";"PSD";"PSDB / PSD / PSB / PP / PSC / PTB / PPS / PT do B / PTC";"1";"76.148"
"";"";"2323";"ARNALDO JORDY FIGUEIREDO";"PPS";"PSDB / PSD / PSB / PP / PSC / PTB / PPS / PT do B / PTC";"1";"70.950"
"";"";"5577";"FRANCISCO ALVES DE AGUIAR";"PSD";"PSDB / PSD / PSB / PP / PSC / PTB / PPS / PT do B / PTC";"1";"63.671"
"";"";"";"";"";"";"";"2.053.578"
"PB";"";"4510";"PEDRO OLIVEIRA CUNHA LIMA";"PSDB";"PSDB / PEN / PR / PTB / PSD / SD / PMN / PPS / PT do B / PTN / PRB / PSDC / PSC / PP";"1";"179.886"
"";"";"1510";"VENEZIANO VITAL DO RÊGO SEGUNDO NETO";"PMDB";"PMDB";"1";"177.680"
"";"";"1111";"AGUINALDO VELLOSO BORGES RIBEIRO";"PP";"PSDB / PEN / PR / PTB / PSD / SD / PMN / PPS / PT do B / PTN / PRB / PSDC / PSC / PP";"1";"161.999"
"";"";"1522";"HUGO MOTTA WANDERLEY DA NOBREGA";"PMDB";"PMDB";"1";"123.686"
"";"";"1515";"MANOEL ALVES DA SILVA JUNIOR";"PMDB";"PMDB";"1";"105.693"
"";"";"2222";"JOSÉ WELLINGTON ROBERTO";"PR";"PSDB / PEN / PR / PTB / PSD / SD / PMN / PPS / PT do B / PTN / PRB / PSDC / PSC / PP";"1";"104.799"
"";"";"2511";"EFRAIM DE ARAÚJO MORAIS FILHO";"DEM";"PSB / DEM / PRTB / PDT / PRP / PV / PT / PSL / PC do B / PHS / PPL";"1";"103.477"
"";"";"1411";"JOSE WILSON SANTIAGO FILHO";"PTB";"PSDB / PEN / PR / PTB / PSD / SD / PMN / PPS / PT do B / PTN / PRB / PSDC / PSC / PP";"1";"95.746"
"";"";"5555";"RÔMULO JOSÉ DE GOUVEIA";"PSD";"PSDB / PEN / PR / PTB / PSD / SD / PMN / PPS / PT do B / PTN / PRB / PSDC / PSC / PP";"1";"84.820"
"";"";"1345";"LUIZ ALBUQUERQUE COUTO";"PT";"PSB / DEM / PRTB / PDT / PRP / PV / PT / PSL / PC do B / PHS / PPL";"1";"69.922"
"";"";"1212";"DAMIÃO FELICIANO DA SILVA";"PDT";"PSB / DEM / PRTB / PDT / PRP / PV / PT / PSL / PC do B / PHS / PPL";"1";"67.558"
"";"";"7777";"BENJAMIN GOMES MARANHÃO NETO";"SD";"PSDB / PEN / PR / PTB / PSD / SD / PMN / PPS / PT do B / PTN / PRB / PSDC / PSC / PP";"1";"63.433"
"";"";"";"";"";"";"";"1.338.699"
"PE";"";"1111";"EDUARDO HENRIQUE DA FONTE DE ALBUQUERQUE SILVA";"PP";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"283.567"
"";"";"4050";"FRANCISCO EURICO DA SILVA";"PSB";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"233.762"
"";"";"1515";"JARBAS DE ANDRADE VASCONCELOS";"PMDB";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"227.470"
"";"";"4004";"FELIPE AUGUSTO LYRA CARRERAS";"PSB";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"187.348"
"";"";"2222";"ANDERSON FERREIRA RODRIGUES";"PR";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"150.565"
"";"";"4545";"DANIEL PIRES COELHO";"PSDB";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"138.825"
"";"";"4511";"BRUNO CAVALCANTI DE ARAÚJO";"PSDB";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"131.768"
"";"";"4040";"JOAO FERNANDO PONTUAL COUTINHO";"PSB";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"120.059"
"";"";"2233";"SEBASTIAO IGNACIO DE OLIVEIRA JUNIOR";"PR";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"115.926"
"";"";"4010";"DANILO JORGE DE BARROS CABRAL";"PSB";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"113.588"
"";"";"4001";"FERNANDO BEZERRA DE SOUZA COELHO FILHO";"PSB";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"112.684"
"";"";"2020";"SILVIO SERAFIM COSTA";"PSC";"PTB / PT / PSC / PDT / PRB / PT do B";"1";"103.461"
"";"";"4020";"FRANCISCO TADEU BARBOSA DE ALENCAR";"PSB";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"102.669"
"";"";"4000";"LUIZ GONZAGA PATRIOTA";"PSB";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"101.452"
"";"";"5555";"ANDRE CARLOS ALVES DE PAULA FILHO";"PSD";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"100.875"
"";"";"1444";"ADALBERTO CAVALCANTI RODRIGUES";"PTB";"PTB / PT / PSC / PDT / PRB / PT do B";"1";"99.912"
"";"";"4012";"MARINALDO ROSENDO DE ALBUQUERQUE";"PSB";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"97.380"
"";"";"4500";"HEBERTE LAMARCK GOMES DA SILVA";"PSDB";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"97.269"
"";"";"1400";"JOSE CAVALCANTI ALVES JUNIOR";"PTB";"PTB / PT / PSC / PDT / PRB / PT do B";"1";"97.057"
"";"";"1414";"RICARDO TEOBALDO CAVALCANTI";"PTB";"PTB / PT / PSC / PDT / PRB / PT do B";"1";"92.262"
"";"";"2525";"JOSÉ MENDONÇA BEZERRA FILHO";"DEM";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"88.250"
"";"";"1234";"WOLNEY QUEIROZ MACIEL";"PDT";"PTB / PT / PSC / PDT / PRB / PT do B";"1";"86.739"
"";"";"1411";"JORGE WICKS CÔRTE REAL";"PTB";"PTB / PT / PSC / PDT / PRB / PT do B";"1";"86.023"
"";"";"6510";"LUCIANA BARBOSA DE OLIVEIRA SANTOS";"PC do B";"PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC";"1";"85.053"
"";"";"3140";"KAIO CÉSAR DE MOURA MANIÇOBA NOVAES FERRAZ";"PHS";"PSDC / PTN / PRP / PSL / PHS / PRTB";"1";"28.585"
"";"";"";"";"";"";"";"3.082.549"
"PI";"";"1311";"REJANE RIBEIRO SOUSA DIAS";"PT";"PT / PP / PTB / PHS / PR / PROS / PRP / SD";"1";"134.157"
"";"";"4040";"ATILA FREITAS LIRA";"PSB";"PMDB / PTN / PTC / PDT / PSB / PSD / PRB / DEM / PSDC / PT do B / PC do B / PPS / PSDB";"1";"129.276"
"";"";"1111";"IRACEMA MARIA PORTELLA NUNES NOGUEIRA LIMA";"PP";"PT / PP / PTB / PHS / PR / PROS / PRP / SD";"1";"121.121"
"";"";"1515";"MARCELO COSTA E CASTRO";"PMDB";"PMDB / PTN / PTC / PDT / PSB / PSD / PRB / DEM / PSDC / PT do B / PC do B / PPS / PSDB";"1";"111.132"
"";"";"5555";"JULIO CESAR DE CARVALHO LIMA";"PSD";"PMDB / PTN / PTC / PDT / PSB / PSD / PRB / DEM / PSDC / PT do B / PC do B / PPS / PSDB";"1";"99.750"
"";"";"1313";"FRANCISCO DE ASSIS CARVALHO GONÇALVES";"PT";"PT / PP / PTB / PHS / PR / PROS / PRP / SD";"1";"94.093"
"";"";"4041";"RODRIGO RODRIGUES DE SOUZA MARTINS";"PSB";"PMDB / PTN / PTC / PDT / PSB / PSD / PRB / DEM / PSDC / PT do B / PC do B / PPS / PSDB";"1";"92.349"
"";"";"4036";"HERACLITO DE SOUSA FORTES";"PSB";"PMDB / PTN / PTC / PDT / PSB / PSD / PRB / DEM / PSDC / PT do B / PC do B / PPS / PSDB";"1";"90.898"
"";"";"1410";"JOSÉ FRANCISCO PAES LANDIM";"PTB";"PT / PP / PTB / PHS / PR / PROS / PRP / SD";"1";"82.549"
"";"";"1490";"FÁBIO ABREU COSTA";"PTB";"PT / PP / PTB / PHS / PR / PROS / PRP / SD";"1";"80.839"
"";"";"";"";"";"";"";"1.036.164"
"PR";"";"1900";"CHRISTIANE DE SOUZA YARED";"PTN";"PT / PDT / PRB / PTN / PC do B";"1";"200.144"
"";"";"1414";"ALEX CANZIANI SILVEIRA";"PTB";"PSDC / PEN / PTB / PHS / PMN / PROS";"1";"187.475"
"";"";"4545";"VALDIR LUIZ ROSSONI";"PSDB";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"1";"177.324"
"";"";"1511";"JOÃO JOSÉ DE ARRUDA JUNIOR";"PMDB";"PMDB";"1";"176.370"
"";"";"2014";"HIDEKAZU TAKAYAMA";"PSC";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"1";"162.952"
"";"";"7777";"FERNANDO DESTITO FRANCISCHINI";"SD";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"1";"159.569"
"";"";"4040";"LUCIANO DUCCI";"PSB";"PSB";"1";"156.263"
"";"";"1310";"JOSÉ CARLOS BECKER DE OLIVEIRA E SILVA";"PT";"PT / PDT / PRB / PTN / PC do B";"1";"155.583"
"";"";"1122";"DILCEU JOÃO SPERAFICO";"PP";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"1";"151.930"
"";"";"1540";"HERMES PARCIANELLO";"PMDB";"PMDB";"1";"150.213"
"";"";"2200";"FERNANDO LUCIO GIACOBO";"PR";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"1";"144.305"
"";"";"1120";"MARCELO BELINATI MARTINS";"PP";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"1";"137.817"
"";"";"1533";"OSMAR JOSE SERRAGLIO";"PMDB";"PMDB";"1";"117.048"
"";"";"2323";"SANDRO ALEX CRUZ DE OLIVEIRA";"PPS";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"1";"116.909"
"";"";"1151";"RICARDO JOSÉ MAGALHÃES BARROS";"PP";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"1";"114.396"
"";"";"1330";"ENIO JOSÉ VERRI";"PT";"PT / PDT / PRB / PTN / PC do B";"1";"107.508"
"";"";"2222";"LUIZ HILOSHI NISHIMORI";"PR";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"1";"106.852"
"";"";"1111";"NELSON MEURER";"PP";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"1";"106.478"
"";"";"2300";"RUBENS BUENO";"PPS";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"1";"95.841"
"";"";"5533";"EVANDRO ROGÉRIO ROMAN";"PSD";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"1";"92.042"
"";"";"4515";"LUIZ CARLOS JORGE HAULY";"PSDB";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"1";"86.439"
"";"";"2023";"EDMAR DE SOUZA ARRUDA";"PSC";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"1";"85.155"
"";"";"6565";"ALIEL MACHADO BARK";"PC do B";"PT / PDT / PRB / PTN / PC do B";"1";"82.886"
"";"";"4566";"JACOB ALFREDO STOFFELS KAEFER";"PSDB";"PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS";"1";"82.554"
"";"";"4300";"LEANDRE DAL PONTE";"PV";"PV / PPL";"1";"81.181"
"";"";"1512";"SERGIO DE SOUZA";"PMDB";"PMDB";"1";"77.699"
"";"";"1314";"ASSIS MIGUEL DO COUTO";"PT";"PT / PDT / PRB / PTN / PC do B";"1";"76.116"
"";"";"1345";"ANTONIO WANDSCHEER";"PT";"PT / PDT / PRB / PTN / PC do B";"1";"71.822"
"";"";"3131";"DIEGO ALEXSANDER GONÇALO PAULA GARCIA";"PHS";"PSDC / PEN / PTB / PHS / PMN / PROS";"1";"61.063"
"";"";"4070";"LEOPOLDO COSTA MEYER";"PSB";"PSB";"1";"59.974"
"";"";"";"";"";"";"";"3.581.908"
"RJ";"";"1120";"JAIR MESSIAS BOLSONARO";"PP";"PMDB / PP / PSC / PSD / PTB";"1";"464.572"
"";"";"2222";"CLARISSA BARROS ASSED MATHEUS DE OLIVEIRA";"PR";"PR / PROS";"1";"335.061"
"";"";"1530";"EDUARDO COSENTINO DA CUNHA";"PMDB";"PMDB / PP / PSC / PSD / PTB";"1";"232.708"
"";"";"5050";"FRANCISCO RODRIGUES DE ALENCAR FILHO";"PSOL";"PSOL";"1";"195.964"
"";"";"1580";"LEONARDO CARNEIRO MONTEIRO PICCIANI";"PMDB";"PMDB / PP / PSC / PSD / PTB";"1";"180.741"
"";"";"1515";"PEDRO PAULO CARVALHO TEIXEIRA";"PMDB";"PMDB / PP / PSC / PSD / PTB";"1";"162.403"
"";"";"5005";"JEAN WYLLYS DE MATOS SANTOS";"PSOL";"PSOL";"1";"144.770"
"";"";"1010";"ROBERTO DA SILVA SALES";"PRB";"PRB";"1";"124.087"
"";"";"1577";"MARCO ANTÔNIO NEVES CABRAL";"PMDB";"PMDB / PP / PSC / PSD / PTB";"1";"119.584"
"";"";"4555";"OTAVIO SANTOS SILVA LEITE";"PSDB";"PSDB / PPS / DEM";"1";"106.398"
"";"";"5522";"FELIPE LEONE BORNIER DE OLIVEIRA";"PSD";"PMDB / PP / PSC / PSD / PTB";"1";"105.517"
"";"";"5577";"SÓSTENES SILVA CAVALCANTE";"PSD";"PMDB / PP / PSC / PSD / PTB";"1";"104.697"
